time,V_p,A_p,theta,airspeed
464.804,2073.7647058823527,2171.5882352941153,0.13339329411764578,16.840076710000005
464.817,2073.0,2167.0,0.130921,17.07565584294106
464.821,2070.749999999984,2168.0000000000073,0.13053524999999727,17.148141730000006
464.83299999999997,2064.0,2171.0,0.129378,17.075655842941263
464.83799999999997,2064.2941176470576,2170.7058823529424,0.12987358823529213,17.045453390000006
464.85,2065.0,2170.0,0.131063,17.00694526250001
464.85400000000004,2066.4117647058943,2169.294117647053,0.13111358823529456,16.994109220000013
464.86699999999996,2071.0,2167.0,0.131278,17.11189878647029
464.871,2070.7647058823527,2170.2941176470645,0.13145823529411796,17.148141730000006
464.884,2070.0,2181.0,0.132044,17.069615352352987
464.88800000000003,2069.2499999999945,2177.9999999999786,0.13198199999999954,17.045453390000006
464.9,2067.0,2169.0,0.131796,17.190425164117492
464.905,2067.5882352941153,2169.0,0.13138776470588398,17.250830070000006
464.91700000000003,2069.0,2169.0,0.130408,17.019781305000006
464.92100000000005,2069.4705882352982,2170.176470588245,0.13037176470588205,16.942765050000006
464.93399999999997,2071.0,2174.0,0.130254,16.98202823882344
464.938,2070.25,2172.0,0.13056675,16.994109220000013
464.95000000000005,2068.0,2166.0,0.131505,16.957866276470536
464.95500000000004,2068.0,2165.7058823529405,0.13156352941176486,16.942765050000006
464.967,2068.0,2165.0,0.131704,17.17381381499946
464.971,2070.117647058827,2165.0,0.13148658823529374,17.250830070000006
464.98400000000004,2077.0,2165.0,0.13078,17.054514125882466
464.98800000000006,2073.749999999977,2166.5000000000105,0.1304419999999976,16.994109220000013
465.0,2064.0,2171.0,0.129428,17.175323937646866
465.005,2063.4117647058847,2170.4117647058847,0.1298132941176455,17.250830070000006
465.01700000000005,2062.0,2169.0,0.130738,16.827240667497
465.02099999999996,2063.6470588234965,2169.705882352927,0.13067988235294234,16.686044200000012
465.034,2069.0,2172.0,0.130491,16.96088652176457
465.038,2069.0,2171.2941176470576,0.13083829411764764,17.045453390000006
465.05100000000004,2069.0,2169.0,0.131967,17.12397976764755
465.05499999999995,2069.4999999999895,2169.9999999999786,0.13143500000001135,17.148141730000006
465.067,2071.0,2173.0,0.129839,17.11189878647054
465.072,2071.5882352941194,2174.1764705882383,0.12927517647058673,17.096797560000013
465.08399999999995,2073.0,2177.0,0.127922,17.173813814999832
465.08799999999997,2072.0588235294103,2176.529411764705,0.12834058823529482,17.199485900000013
465.101,2069.0,2175.0,0.129701,16.924643578235443
465.105,2069.0,2174.4999999999964,0.12993025000000163,16.840076710000005
465.11699999999996,2069.0,2173.0,0.130618,16.80383376647064
465.12199999999996,2069.0,2174.1764705882306,0.13075447058823475,16.788732540000012
465.134,2069.0,2177.0,0.131082,17.058289432500008
465.13800000000003,2069.0,2175.3529411764566,0.13111964705882384,17.148141730000006
465.15099999999995,2069.0,2170.0,0.131242,17.06961535235315
465.155,2069.0,2170.25,0.1308705,17.045453390000006
465.16700000000003,2069.0,2171.0,0.129756,16.755509841764226
465.172,2069.2941176470595,2171.0,0.12942805882352854,16.634700030000005
465.18399999999997,2070.0,2171.0,0.128641,17.019781304999093
465.188,2070.7058823529424,2171.9411764705897,0.128779823529412,17.148141730000006
465.201,2073.0,2175.0,0.129231,17.26593129647054
465.20500000000004,2070.4117647058606,2172.4117647058606,0.12945664705882542,17.302174240000014
465.21799999999996,2062.0,2164.0,0.13019,16.5954368411783
465.222,2063.25,2166.0,0.13042625,16.37797918000001
465.23400000000004,2067.0,2172.0,0.131135,17.139080994118927
465.23900000000003,2067.882352941179,2171.4117647058806,0.13100235294117613,17.456206750000007
465.251,2070.0,2170.0,0.130684,17.263666112500466
465.255,2069.7647058823527,2170.9411764705897,0.13033082352941117,17.199485900000013
465.26800000000003,2069.0,2174.0,0.129183,17.199485900000013
465.27200000000005,2067.4999999999895,2172.2499999999877,0.1290582499999991,17.199485900000013
465.284,2063.0,2167.0,0.128684,17.163242956470636
465.289,2065.9411764705765,2166.4117647058847,0.12888164705882274,17.148141730000006
465.30100000000004,2073.0,2165.0,0.129356,17.109633602499738
465.30499999999995,2070.6470588235766,2163.3529411765035,0.1291209411764753,17.096797560000013
465.318,2063.0,2158.0,0.128357,17.096797560000013
465.322,2064.7500000000123,2161.750000000027,0.12831874999999973,17.096797560000013
465.33399999999995,2070.0,2173.0,0.128204,16.951825785883496
465.33900000000006,2068.8235294117426,2172.7058823529355,0.12843223529412193,16.891420880000013
465.351,2066.0,2172.0,0.12898,16.66037211500056
465.355,2065.7647058823527,2170.8235294117626,0.1290830588235296,16.58335586000001
465.36800000000005,2065.0,2167.0,0.129418,16.97598774823773
465.37199999999996,2065.4705882352846,2168.6470588234965,0.12916929411765204,17.096797560000013
465.385,2067.0,2174.0,0.128361,17.214587126470537
465.389,2067.5000000000036,2173.749999999998,0.1282477499999992,17.250830070000006
465.40099999999995,2069.0,2173.0,0.127908,17.069615352353154
465.40599999999995,2069.5882352941153,2173.0,0.1283085882352925,16.994109220000013
465.418,2071.0,2173.0,0.12927,16.994109220000013
465.422,2068.6470588235097,2172.5294117647018,0.12929423529411785,16.994109220000013
465.43499999999995,2061.0,2171.0,0.129373,16.915582842353157
465.43899999999996,2062.0,2171.0,0.12958,16.891420880000013
465.451,2065.0,2171.0,0.130201,16.891420880000013
465.456,2065.0,2171.5882352941194,0.1295295294117629,16.891420880000013
465.46799999999996,2065.0,2173.0,0.127918,16.8529127525001
465.472,2066.4117647058847,2172.0588235294103,0.1276676470588231,16.840076710000005
465.485,2071.0,2169.0,0.126854,16.95786627647054
465.48900000000003,2069.9999999999927,2168.749999999998,0.1267402499999992,16.994109220000013
465.501,2067.0,2168.0,0.126399,17.03035216352938
465.506,2068.4705882352882,2168.882352941173,0.1266239999999991,17.045453390000006
465.51800000000003,2072.0,2171.0,0.127164,17.08396151750001
465.52200000000005,2071.294117647053,2171.941176470596,0.12725364705882428,17.096797560000013
465.53499999999997,2069.0,2175.0,0.127545,17.096797560000013
465.539,2068.529411764705,2172.882352941173,0.12778264705882392,17.096797560000013
465.552,2067.0,2166.0,0.128555,17.136060748823517
465.55600000000004,2067.5000000000036,2164.749999999991,0.12851074999999967,17.148141730000006
465.568,2069.0,2161.0,0.128378,16.821955238235667
465.573,2067.8235294117694,2163.647058823519,0.12819035294117723,16.686044200000012
465.58500000000004,2065.0,2170.0,0.12774,16.955601092500007
